commodity,year,Type,msprice,msp_filter,date,APMC,Commodity,arrivals_in_qtl,min_price,max_price,modal_price,district_name,Year,Month,trend,detrended_m,seasonal_m,residual_m,deseasonalised,raw_comparison,deseasonalised_comaprison
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kurdwadi,wheat(husked),6.0,1526.0,1800.0,1663.0,Solapur,2016.0,9.0,1929.5,0.8618813164032133,0.9942512799724406,0.8668646787430876,1672.6153976347873,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Karmala,wheat(husked),22.0,1851.0,2000.0,2000.0,Solapur,2016.0,9.0,2050.0,0.975609756097561,0.975609756097561,1.0,2050.0,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shrirampur,wheat(husked),102.0,1667.0,1904.0,1767.0,Ahmadnagar,2016.0,9.0,1835.4444444444443,0.962709607119075,0.982612135432198,0.9797452854534827,1798.268041156231,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shrigonda,wheat(husked),234.0,1605.0,1925.0,1756.0,Ahmadnagar,2016.0,9.0,1819.1666666666667,0.965277141548328,0.965277141548328,1.0,1819.1666666666667,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Rahuri-Vambori,wheat(husked),46.0,2050.0,2287.0,2178.0,Ahmadnagar,2016.0,9.0,1789.888888888889,1.2168353094543423,1.0725557520699167,1.1345194010716755,2030.663670207069,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Akluj,wheat(husked),42.0,1651.0,1651.0,1651.0,Solapur,2016.0,9.0,1985.6,0.8314867042707494,0.9676241022791409,0.8593075578752808,1706.2410869171574,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shevgaon-Bodhegaon,wheat(husked),13.0,1718.0,1725.0,1725.0,Ahmadnagar,2016.0,9.0,1829.6666666666667,0.9427946802696301,1.013644319911779,0.9301040431536032,1701.7803642900428,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shevgaon,wheat(husked),190.0,1647.0,1869.0,1869.0,Ahmadnagar,2016.0,9.0,1851.5555555555557,1.0094215074411905,1.029994722429246,0.9800259025215843,1814.5724044021867,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sangamner,wheat(husked),106.0,1739.0,1875.0,1815.0,Ahmadnagar,2016.0,9.0,1811.6666666666667,1.0018399264029438,1.0028037728390913,0.999038848414562,1809.925380377715,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sakri,wheat(husked),19.0,1325.0,1658.0,1475.0,Dhule,2016.0,9.0,1506.0,0.9794156706507304,0.9897078353253652,0.9896008050989601,1490.3388124790338,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shirpur,wheat(husked),2312.0,1579.0,1902.0,1777.0,Dhule,2016.0,9.0,1747.3333333333333,1.016978252575353,0.9967532960352811,1.020290834874105,1782.7881854700197,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sinner,wheat(husked),472.0,1777.0,2020.0,1897.0,Nasik,2016.0,9.0,1801.0,1.0533037201554691,1.0237329182712789,1.0288852701289755,1853.0223715022848,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Satana,wheat(husked),149.0,1712.0,2004.0,1841.0,Nasik,2016.0,9.0,1766.0,1.0424688561721405,1.0156368268458742,1.0264189212295451,1812.6558148913766,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Yeola,wheat(husked),8.0,1708.0,1862.0,1712.0,Nasik,2016.0,9.0,1616.2857142857142,1.059218667138059,1.034406222379353,1.0239871379559493,1655.0557826905158,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Dondaicha-Sindkheda,wheat(husked),119.0,1666.0,2753.0,1698.0,Dhule,2016.0,9.0,1661.7777777777778,1.0217972719978603,1.0217972719978603,1.0,1661.7777777777778,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Osmanabad,wheat(husked),48.0,1952.0,2129.0,2031.0,Osmanabad,2016.0,9.0,2228.875,0.91122202905053,0.91122202905053,1.0,2228.875,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Umarga,wheat(husked),7.0,1350.0,2200.0,2000.0,Osmanabad,2016.0,9.0,1576.0,1.2690355329949239,1.1284171916031562,1.1246155610160364,1772.3941241612736,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Dondaicha,wheat(husked),5643.0,1582.0,1933.0,1820.0,Dhule,2016.0,9.0,1756.2222222222222,1.0363153232949514,0.9994449153123209,1.0368908855483132,1821.0108152196265,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Dhule,wheat(husked),3739.0,1679.0,2026.0,1828.0,Dhule,2016.0,9.0,1740.5555555555557,1.0502393871688478,1.019262467670736,1.0303915041322984,1793.453656914717,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kalamb (Os),wheat(husked),93.0,1795.0,2440.0,2142.0,Osmanabad,2016.0,9.0,2620.6666666666665,0.8173492749936403,0.9498989265382375,0.8604592048254499,2254.9767561125623,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Lasalgaon,wheat(husked),931.0,1723.0,2070.0,1879.0,Nasik,2016.0,9.0,1831.7777777777778,1.0257794492296495,1.0147047761016859,1.0109141825177077,1851.7701347763254,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Lasalgaon-Niphad,wheat(husked),135.0,1658.0,1906.0,1820.0,Nasik,2016.0,9.0,1751.2222222222222,1.0392741577311084,1.0392741577311084,1.0,1751.2222222222222,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Malegaon,wheat(husked),285.0,1572.0,2046.0,1764.0,Nasik,2016.0,9.0,1699.5555555555557,1.037918410041841,1.015346156980766,1.022231091244976,1737.3385301870167,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Lasalgaon-Vinchur,wheat(husked),167.0,1661.0,2034.0,1861.0,Nasik,2016.0,9.0,1787.5555555555557,1.0410865241173546,1.0453620628493647,0.9959099924476347,1780.2444398330606,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kalvan,wheat(husked),152.0,1705.0,1807.0,1753.0,Nasik,2016.0,9.0,1699.3333333333333,1.031581012161632,1.0252306817119905,1.0061940503370785,1709.8590895394757,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Akhadabalapur,wheat(husked),30.0,1800.0,1800.0,1800.0,Hingoli,2016.0,9.0,1796.111111111111,1.0021651716671822,1.011869515860737,0.9904094905109383,1778.8854904565908,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Hingoli,wheat(husked),277.0,2155.0,2155.0,2155.0,Hingoli,2016.0,9.0,2210.3333333333335,0.9749660684662946,1.0289497735749358,0.9475351406890516,2094.3685059697004,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Devala,wheat(husked),37.0,1662.0,1780.0,1742.0,Nasik,2016.0,9.0,1616.3333333333333,1.0777479892761395,1.0320798740647676,1.0442486248971328,1687.853860708732,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Manmad,wheat(husked),15.0,1702.0,1777.0,1753.0,Nasik,2016.0,9.0,1649.3333333333333,1.06285367825384,1.0194120880019397,1.0426143566112174,1719.6186121707676,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nandgaon,wheat(husked),3.0,5600.0,6600.0,6600.0,Nasik,2016.0,9.0,3227.25,2.045084824541018,1.3483616081803393,1.5167183729748361,4894.82936918304,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nampur,wheat(husked),58.0,1547.0,1625.0,1576.0,Nasik,2016.0,9.0,1568.625,1.004701569846203,1.004701569846203,1.0,1568.6249999999998,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Buldhana,wheat(husked),129.0,1488.0,1919.0,1681.0,Buldhana,2016.0,9.0,1623.888888888889,1.0351693465617515,1.0033353578051274,1.0317281639772602,1675.4119018364065,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Bhandara,wheat(husked),53.0,1613.0,1703.0,1646.0,Bhandara,2016.0,9.0,1599.2222222222222,1.0292503300215383,1.0209922483719593,1.0080882902517105,1612.157195732541,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Tumsar,wheat(husked),97.0,1652.0,1670.0,1670.0,Bhandara,2016.0,9.0,1624.3333333333333,1.0281140980915249,1.0140570490457623,1.0138621875948601,1646.850146716584,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Chikhali,wheat(husked),747.0,1444.0,1949.0,1697.0,Buldhana,2016.0,9.0,1628.7777777777778,1.0418855310730608,1.0209427655365304,1.0205131631698516,1662.189162100762,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Lonar,wheat(husked),352.0,1746.0,2026.0,1894.0,Buldhana,2016.0,9.0,1745.4444444444443,1.0851104462410084,1.0190412813608225,1.064834630440052,1858.6096899536417,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Khamgaon,wheat(husked),1160.0,1671.0,1865.0,1780.0,Buldhana,2016.0,9.0,1715.5555555555557,1.0375647668393781,1.024582417472941,1.012670868780334,1737.2931348853733,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Jalgaon Jamod-Aasalgaon,wheat(husked),290.0,1560.0,1800.0,1680.0,Buldhana,2016.0,9.0,1527.888888888889,1.0995563958984802,1.042168645727628,1.0550657040068452,1612.0231661997918,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Parli-Vaijnath,wheat(husked),3.0,1350.0,1350.0,1350.0,Beed,2016.0,9.0,1777.8333333333333,0.759351270272804,0.9781609594960408,0.7763050272053693,1380.1409541999456,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kada,wheat(husked),49.0,1508.0,2003.0,1812.0,Beed,2016.0,9.0,1974.0,0.9179331306990881,0.9744394339255931,0.9420114773076602,1859.5306562053213,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Gevrai,wheat(husked),663.0,1605.0,2273.0,1961.0,Beed,2016.0,9.0,1972.888888888889,0.9939738679882857,1.011688981268337,0.9824895658566508,1938.3427479278546,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Beed,wheat(husked),87.0,1683.0,2145.0,1909.0,Beed,2016.0,9.0,1906.6666666666667,1.0012237762237761,1.0117566717156963,0.9895894973698973,1886.8173083186045,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Majalgaon,wheat(husked),222.0,1588.0,1937.0,1787.0,Beed,2016.0,9.0,1884.111111111111,0.9484578640089638,0.986039011106801,0.9618867543022933,1812.3015214115544,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kej,wheat(husked),67.0,1950.0,2340.0,2200.0,Beed,2016.0,9.0,2021.6666666666667,1.0882110469909316,1.0262391253682852,1.060387408831647,2143.7498781879794,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kille Dharur,wheat(husked),14.0,1667.0,2028.0,2000.0,Beed,2016.0,9.0,2189.4444444444443,0.9134737376300431,0.9586751028533023,0.9528501730265797,2086.2125177209723,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Malkapur,wheat(husked),759.0,1722.0,1946.0,1817.0,Buldhana,2016.0,9.0,1777.111111111111,1.022445917218957,1.0103992825972925,1.0119226476395529,1798.2989807052234,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Jintur,wheat(husked),26.0,1730.0,1792.0,1734.0,Parbhani,2016.0,9.0,1778.5555555555557,0.9749484600487286,0.9921673043169535,0.9826452210294522,1747.6891170020492,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Pathari,wheat(husked),31.0,1768.0,2362.0,2121.0,Parbhani,2016.0,9.0,1847.4285714285713,1.148082276523353,1.002798099148329,1.1448787921500978,2115.0817914407235,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Parbhani,wheat(husked),9.0,1700.0,1775.0,1750.0,Parbhani,2016.0,9.0,1672.5,1.046337817638266,1.0049797387465549,1.041153146971196,1741.3286383093255,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Purna,wheat(husked),9.0,1776.0,1839.0,1821.0,Parbhani,2016.0,9.0,1722.0,1.0574912891986064,1.0303027993378828,1.0263888343098708,1767.4415726815976,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sangrampur-Varvatbakal,wheat(husked),230.0,1575.0,1775.0,1692.0,Buldhana,2016.0,9.0,1608.2222222222222,1.0520934088710792,1.0520934088710792,1.0,1608.2222222222222,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nandura,wheat(husked),321.0,1517.0,1896.0,1886.0,Buldhana,2016.0,9.0,1795.6666666666667,1.0503062929274178,1.0303427609339832,1.0193756221233972,1830.45882545958,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Mehkar,wheat(husked),434.0,1611.0,1754.0,1677.0,Buldhana,2016.0,9.0,1660.3333333333333,1.0100381449508131,1.0107459447221028,0.999299725341481,1659.1706439753057,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shegaon,wheat(husked),256.0,1508.0,1714.0,1599.0,Buldhana,2016.0,9.0,1593.6666666666667,1.0033465802133443,1.002206177577329,1.001137892243662,1595.4800876056495,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sonpeth,wheat(husked),7.0,5573.0,5573.0,5573.0,Parbhani,2016.0,9.0,2274.222222222222,2.4505081102208326,1.7252540551104163,1.420375221238938,3230.248892035398,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Tadkalas,wheat(husked),6.0,1583.0,1583.0,1583.0,Parbhani,2016.0,9.0,1583.0,1.0,1.0,1.0,1583.0,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Katol,wheat(husked),383.0,1747.0,1761.0,1754.0,Nagpur,2016.0,9.0,1625.111111111111,1.0793108163544374,1.0490373488986706,1.0288583313907262,1672.0091061023068,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nagpur,wheat(husked),10559.0,1894.0,2151.0,2075.0,Nagpur,2016.0,9.0,2121.4444444444443,0.9781071596920338,1.0018575853407696,0.976293610991968,2071.152657185516,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Mauda,wheat(husked),43.0,1450.0,1650.0,1550.0,Nagpur,2016.0,9.0,1603.0,0.9669369931378665,0.9669369931378665,1.0,1603.0,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Latur-Murud,wheat(husked),512.0,1760.0,1820.0,1780.0,Latur,2016.0,9.0,1961.888888888889,0.90728889392309,0.9807627973340973,0.9250849404048322,1814.9138658586803,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Latur,wheat(husked),5633.0,1638.0,2587.0,2040.0,Latur,2016.0,9.0,2198.4444444444443,0.9279288385727282,1.003578535265512,0.9246200531054907,2032.7258189716931,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kolhapur-Laxmipuri,wheat(husked),2250.0,1823.0,3286.0,2600.0,Kolhapur,2016.0,9.0,2687.5555555555557,0.9674218620803704,0.9837109310401853,0.9834412036647894,2643.0528704715475,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Ahmedpur,wheat(husked),119.0,1395.0,1452.0,1424.0,Latur,2016.0,9.0,1424.7777777777778,0.9994541059034547,1.003297827535137,0.9961689126337238,1419.3193296335821,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Ausa,wheat(husked),16.0,2026.0,2726.0,2451.0,Latur,2016.0,9.0,2529.777777777778,0.9688598032326071,0.9910454861977245,0.9776138600355917,2473.1458183655946,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Pachora,wheat(husked),436.0,1596.0,1725.0,1660.0,Jalgaon,2016.0,9.0,1607.857142857143,1.03243003109729,1.016215015548645,1.0159562841530057,1633.5125683060112,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Jalgaon-Masawat,wheat(husked),19.0,1817.0,1817.0,1817.0,Jalgaon,2016.0,9.0,1817.0,1.0,1.0,1.0,1817.0,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shahada,wheat(husked),1054.0,1676.0,1860.0,1774.0,Nandurbar,2016.0,9.0,1758.4444444444443,1.0088462024516618,1.0061565061237918,1.0026732385185602,1763.1451858660814,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Parola,wheat(husked),96.0,1367.0,1590.0,1409.0,Jalgaon,2016.0,9.0,1449.625,0.9719755109079935,0.9719755109079935,1.0,1449.625,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Raver,wheat(husked),645.0,1601.0,1851.0,1729.0,Jalgaon,2016.0,9.0,1688.2222222222222,1.0241542714229301,0.9983141049670636,1.0258838038321807,1731.9198350473503,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Yawal,wheat(husked),87.0,1400.0,1800.0,1650.0,Jalgaon,2016.0,9.0,1747.5714285714287,0.9441674160058857,0.9441674160058857,1.0,1747.5714285714287,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Chalisgaon,wheat(husked),304.0,1426.0,1748.0,1587.0,Jalgaon,2016.0,9.0,1700.2222222222222,0.9334073977257875,0.980636140000206,0.951838668443926,1618.3372560587727,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Bhusaval,wheat(husked),85.0,1649.0,1670.0,1653.0,Jalgaon,2016.0,9.0,1564.3333333333333,1.05668016194332,1.0379296414342265,1.0180653097864936,1592.5934996093379,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Amalner,wheat(husked),446.0,1639.0,1904.0,1904.0,Jalgaon,2016.0,9.0,1810.888888888889,1.0514173518223096,1.0161447520105964,1.0347121802695147,1873.748790448061,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sengaon,wheat(husked),9.0,1500.0,1800.0,1650.0,Hingoli,2016.0,9.0,1611.6666666666667,1.0237849017580145,1.0212219567227636,1.0025096846169228,1615.7114417076073,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Jalgaon,wheat(husked),180.0,1753.0,1775.0,1753.0,Jalgaon,2016.0,9.0,1685.6666666666667,1.0399446312042713,1.0172024445250587,1.0223575816216517,1723.3540967535641,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Chopda,wheat(husked),195.0,1663.0,1772.0,1744.0,Jalgaon,2016.0,9.0,1697.4444444444443,1.0274268508214963,1.0152451384153978,1.0119987892038684,1717.8117225186108,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Dharangaon,wheat(husked),68.0,1725.0,1736.0,1731.0,Jalgaon,2016.0,9.0,1700.1666666666667,1.018135476914028,1.018135476914028,1.0,1700.1666666666665,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Naigaon,wheat(husked),1.0,1601.0,1601.0,1601.0,Nanded,2016.0,9.0,1601.0,1.0,1.0,1.0,1601.0,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nanded,wheat(husked),77.0,1733.0,1736.0,1733.0,Nanded,2016.0,9.0,1656.2222222222222,1.046357171608748,1.0287619302789812,1.0171033169209474,1684.5491157804045,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Partur,wheat(husked),166.0,1720.0,2054.0,1881.0,Jalna,2016.0,9.0,1908.4444444444443,0.9856194690265487,0.997172114104114,0.9884145927125685,1886.3343382701196,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Savner,wheat(husked),78.0,1425.0,1564.0,1523.0,Nagpur,2016.0,9.0,1581.0,0.963314358001265,0.986073247912115,0.9769196761406527,1544.510007978372,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Bhokar,wheat(husked),85.0,1614.0,1786.0,1693.0,Nanded,2016.0,9.0,1589.0,1.065449968533669,0.9915068888739027,1.074576465871807,1707.5020042703015,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Umared,wheat(husked),1053.0,1600.0,2279.0,2000.0,Nagpur,2016.0,9.0,1893.111111111111,1.0564620260593967,0.9981909250816882,1.0583767088174436,2003.6247072035117,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Ambad(Vadi Godri),wheat(husked),288.0,1709.0,2409.0,1921.0,Jalna,2016.0,9.0,1831.5,1.0488670488670488,1.0276948371118775,1.0206016523491268,1869.2319262774258,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Bhokardan,wheat(husked),143.0,1529.0,1621.0,1588.0,Jalna,2016.0,9.0,1569.111111111111,1.012037954963886,1.0102889094679293,1.001731232996389,1571.8276080416674,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nandurbar,wheat(husked),1742.0,1533.0,1926.0,1700.0,Nandurbar,2016.0,9.0,1699.0,1.0005885815185402,0.9894300620064925,1.0112777243592326,1718.1608536863364,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Mantha,wheat(husked),11.0,1900.0,2200.0,2000.0,Jalna,2016.0,9.0,1839.5,1.0872519706441968,1.0436259853220984,1.0418023180101577,1916.3953639796848,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Jalna,wheat(husked),1616.0,1846.0,1932.0,1894.0,Jalna,2016.0,9.0,1964.6666666666667,0.9640312181879878,0.9749596555894904,0.9887908824341096,1942.644487022214,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Bhokardan-Pimpalgaon Renu,wheat(husked),126.0,1546.0,1601.0,1569.0,Jalna,2016.0,9.0,1560.6666666666667,1.0053395984621956,1.0114746964305852,0.9939345017823581,1551.200445781667,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Jafrabad,wheat(husked),69.0,1410.0,1550.0,1480.0,Jalna,2016.0,9.0,1508.6666666666667,0.9809986743261158,1.0222710991990442,0.9596267321796873,1447.756863281755,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Baramati,wheat(husked),2659.0,1738.0,2031.0,1819.0,Pune,2016.0,9.0,1788.4444444444443,1.0170849900596421,1.008542495029821,1.0084701389102781,1803.5928173222044,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Dound,wheat(husked),2836.0,1631.0,1996.0,1742.0,Pune,2016.0,9.0,1764.7777777777778,0.9870931184285084,1.0034094967952878,0.9837390632449753,1736.0808379466603,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Gangapur,wheat(husked),129.0,1663.0,2011.0,1835.0,Aurangabad,2016.0,9.0,1762.6666666666667,1.0410363086232979,1.0137022420665083,1.02696459120093,1810.1962527568396,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Pune,wheat(husked),5482.0,2157.0,2437.0,2336.0,Pune,2016.0,9.0,2334.0,1.0008568980291346,1.005537464798329,0.9953452089722652,2323.135717741267,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Nira-Saswad,wheat(husked),197.0,1550.0,2237.0,1893.0,Pune,2016.0,9.0,1916.6666666666667,0.9876521739130434,0.9876521739130434,1.0,1916.6666666666667,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Kannad,wheat(husked),626.0,1664.0,2071.0,1861.0,Aurangabad,2016.0,9.0,1857.2222222222222,1.0020341011067904,1.0010170505533953,1.0010160172125269,1859.1091919674873,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Shirur,wheat(husked),31.0,1476.0,1491.0,1491.0,Pune,2016.0,9.0,1534.4444444444443,0.9716871832005793,0.9863283682262131,0.9851558715157265,1511.6669539591314,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sillod-Bharadi,wheat(husked),171.0,1642.0,1767.0,1713.0,Aurangabad,2016.0,9.0,1636.2222222222222,1.046923808230341,1.046923808230341,1.0,1636.2222222222222,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Vaijapur,wheat(husked),79.0,1612.0,1921.0,1823.0,Aurangabad,2016.0,9.0,1784.2222222222222,1.0217337152821024,1.010866857641051,1.0107500385030033,1803.4026798090254,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Indapur-Bhigwan,wheat(husked),879.0,1706.0,2141.0,1813.0,Pune,2016.0,9.0,1787.111111111111,1.0144864461576721,1.0168170340732772,0.9977079574421871,1783.0149763889044,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Indapur,wheat(husked),63.0,1657.0,2423.0,2163.0,Pune,2016.0,9.0,2100.222222222222,1.0298910168236166,1.0434948911278576,0.9869631615641766,2072.841964431785,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sillod,wheat(husked),1065.0,1632.0,1750.0,1693.0,Aurangabad,2016.0,9.0,1659.4444444444443,1.020220957482424,0.9959966425542615,1.0243216833201751,1699.8049267096462,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Lasur Station,wheat(husked),405.0,1681.0,2168.0,1842.0,Aurangabad,2016.0,9.0,1788.4444444444443,1.0299453280318092,1.0205244774894116,1.0092313812654192,1804.9542569831322,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Paithan,wheat(husked),195.0,1717.0,2008.0,1861.0,Aurangabad,2016.0,9.0,1882.111111111111,0.9887832811854301,1.0208243371720132,0.9686125665113487,1823.0364737928596,Above_MSP,Above_MSP
wheat(husked),2016,Rabi Crops,,1,2016-09-01,Sangali,wheat(husked),9999.0,1900.0,2809.0,2459.0,Sangli,2016.0,9.0,2469.222222222222,0.9958601448949287,1.026891353079807,0.9697814105729775,2394.6058096848087,Above_MSP,Above_MSP
